stable_id,mmsi,imo,flag_norm,vessel_type_norm,nav_status_norm,destination_norm,port_name_norm,locode_norm,timestamp_date,timestamp_full,latitude,longitude
271044259_2021-02-25T05-35-10_00-00_55.17815_13.93596,271044259,9693109,TR,cargo ship,under way using engine,LVVNT,unknown,unknown,2021-02-25,2021-02-25T05:35:10+00:00,55.178148,13.935957
305980000_2021-02-25T06-07-22_00-00_54.85808_13.02477,305980000,9226712,AG,cargo ship,under way using engine,KAMSAR,unknown,unknown,2021-02-25,2021-02-25T06:07:22+00:00,54.858083,13.024767
255805881_2021-02-25T07-52-59_00-00_55.04648_13.94171,255805881,8324737,XM,cargo ship,under way using engine,DE RSK,unknown,unknown,2021-02-25,2021-02-25T07:52:59+00:00,55.046477,13.941712
305286000_2021-02-25T08-10-25_00-00_54.70874_13.42583,305286000,9013000,AG,cargo ship,under way using engine,AARHUS,unknown,unknown,2021-02-25,2021-02-25T08:10:25+00:00,54.708737,13.42583
253738000_2021-02-25T08-10-30_00-00_55.17903_13.14726,253738000,9507374,LU,cargo ship,under way using engine,PLGDY,unknown,unknown,2021-02-25,2021-02-25T08:10:30+00:00,55.17903,13.147257
230984000_2021-02-25T09-58-53_00-00_54.91078_13.26601,230984000,9354325,FI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T09:58:53+00:00,54.910783,13.26601
218805000_2021-02-25T11-49-54_00-00_54.77985_13.03776,218805000,9265665,DE,cargo ship,under way using engine,ASNAES DKN,unknown,unknown,2021-02-25,2021-02-25T11:49:54+00:00,54.779848,13.037755
249891000_2021-02-25T15-03-24_00-00_54.72053_13.97117,249891000,9269374,MT,tanker,under way using engine,PLGDY,unknown,unknown,2021-02-25,2021-02-25T15:03:24+00:00,54.720532,13.97117
219814000_2021-02-25T16-12-38_00-00_55.27278_13.04426,219814000,9747974,DK,tanker,under way using engine,SEGOT,unknown,unknown,2021-02-25,2021-02-25T16:12:38+00:00,55.27278,13.044263
273396150_2021-02-25T18-00-01_00-00_55.19810_13.72900,273396150,9279422,RU,cargo ship,under way using engine,RULED,unknown,unknown,2021-02-25,2021-02-25T18:00:01+00:00,55.198102,13.729002
209467000_2021-02-25T20-36-13_00-00_54.69322_13.99142,209467000,9483671,CY,cargo ship,under way using engine,NLRTM VIA NOK,unknown,unknown,2021-02-25,2021-02-25T20:36:13+00:00,54.693218,13.991425
314259000_2021-02-25T20-47-11_00-00_55.25237_13.15250,314259000,9198458,BB,cargo ship,under way using engine,SEUDD,unknown,unknown,2021-02-25,2021-02-25T20:47:11+00:00,55.252367,13.1525
371760000_2021-02-25T20-50-04_00-00_54.83269_13.15094,371760000,9682887,PA,cargo ship,under way using engine,KLAIPEDA,unknown,unknown,2021-02-25,2021-02-25T20:50:04+00:00,54.832688,13.150938
235060989_2021-02-25T21-05-15_00-00_54.94277_13.40813,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T21:05:15+00:00,54.942772,13.408125
235060989_2021-02-25T21-51-51_00-00_54.85837_13.00441,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T21:51:51+00:00,54.85837,13.004415
266232000_2021-02-25T22-09-37_00-00_55.06732_13.97159,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T22:09:37+00:00,55.067315,13.971587
266232000_2021-02-25T22-28-01_00-00_55.04115_13.84549,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T22:28:01+00:00,55.04115,13.845487
266273000_2021-02-25T22-37-32_00-00_55.21400_13.16317,266273000,9308558,SE,tanker,under way using engine,GDANSK,unknown,unknown,2021-02-25,2021-02-25T22:37:32+00:00,55.214003,13.16317
266232000_2021-02-25T22-37-36_00-00_55.02736_13.78033,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T22:37:36+00:00,55.027355,13.780335
266232000_2021-02-25T23-23-20_00-00_54.96333_13.47411,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T23:23:20+00:00,54.96333,13.474113
246694000_2021-02-25T23-30-02_00-00_55.23287_13.86127,246694000,9284647,NL,tanker,under way using engine,SEGOT,unknown,unknown,2021-02-25,2021-02-25T23:30:02+00:00,55.232867,13.861273
266232000_2021-02-25T23-40-12_00-00_54.94044_13.36489,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-25,2021-02-25T23:40:12+00:00,54.940437,13.364887
266232000_2021-02-26T00-00-48_00-00_54.91115_13.23186,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-26,2021-02-26T00:00:48+00:00,54.911153,13.231863
266232000_2021-02-26T00-16-06_00-00_54.88920_13.13231,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-26,2021-02-26T00:16:06+00:00,54.889197,13.132312
246694000_2021-02-26T01-33-06_00-00_55.25752_13.04506,246694000,9284647,NL,tanker,under way using engine,SEGOT,unknown,unknown,2021-02-26,2021-02-26T01:33:06+00:00,55.257518,13.045057
259790000_2021-02-26T04-15-42_00-00_54.85498_13.01992,259790000,9382724,NO,cargo ship,under way using engine,PORT SAID,unknown,unknown,2021-02-26,2021-02-26T04:15:42+00:00,54.85498,13.01992
538008709_2021-02-26T07-40-07_00-00_54.77835_13.25773,538008709,9427380,MH,cargo ship,under way using engine,SEGOT,unknown,unknown,2021-02-26,2021-02-26T07:40:07+00:00,54.778348,13.257725
538008709_2021-02-26T08-20-56_00-00_54.78401_13.04193,538008709,9427380,MH,cargo ship,under way using engine,SEGOT,unknown,unknown,2021-02-26,2021-02-26T08:20:56+00:00,54.78401,13.041933
244789000_2021-02-26T10-22-50_00-00_54.78102_13.41795,244789000,9376440,NL,cargo ship,under way using engine,BE BGS,unknown,unknown,2021-02-26,2021-02-26T10:22:50+00:00,54.78102,13.417955
538006389_2021-02-26T11-17-14_00-00_54.74518_13.54726,538006389,9738911,MH,cargo ship,constrained by draught,PL SWI,unknown,unknown,2021-02-26,2021-02-26T11:17:14+00:00,54.745185,13.547258
212356000_2021-02-26T11-42-52_00-00_54.89589_13.25099,212356000,9393840,CY,cargo ship,under way using engine,PUURS,unknown,unknown,2021-02-26,2021-02-26T11:42:52+00:00,54.89589,13.250987
273384030_2021-02-26T13-30-11_00-00_55.03922_13.96841,273384030,9077575,RU,cargo ship,under way using engine,BEANR,unknown,unknown,2021-02-26,2021-02-26T13:30:11+00:00,55.039217,13.968405
305907000_2021-02-26T13-44-00_00-00_55.22543_13.10677,305907000,9614854,AG,cargo ship,under way using engine,UST LUGA,unknown,unknown,2021-02-26,2021-02-26T13:44:00+00:00,55.225433,13.106767
305371000_2021-02-26T14-20-06_00-00_55.17350_13.84150,305371000,9226798,AG,cargo ship,under way using engine,RIGA,unknown,unknown,2021-02-26,2021-02-26T14:20:06+00:00,55.173503,13.8415
245901000_2021-02-26T17-10-03_00-00_55.19512_13.57665,245901000,9547324,NL,cargo ship,under way using engine,RIGA,unknown,unknown,2021-02-26,2021-02-26T17:10:03+00:00,55.195117,13.57665
538005691_2021-02-26T17-32-52_00-00_54.95155_13.75914,538005691,9709233,MH,cargo ship,under way using engine,RU ULU,unknown,unknown,2021-02-26,2021-02-26T17:32:52+00:00,54.95155,13.759135
236446000_2021-02-26T18-02-20_00-00_54.75866_13.13194,236446000,9291561,GI,tanker,under way using engine,GDANSK,unknown,unknown,2021-02-26,2021-02-26T18:02:20+00:00,54.758662,13.13194
230226000_2021-02-26T18-34-51_00-00_54.91546_13.28573,230226000,8911748,FI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-26,2021-02-26T18:34:51+00:00,54.915457,13.285728
244519000_2021-02-26T21-42-08_00-00_54.86957_13.12739,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-26,2021-02-26T21:42:08+00:00,54.869565,13.12739
538005401_2021-02-26T21-52-49_00-00_54.91181_13.27862,538005401,9686883,MH,tanker,under way using engine,THAMES UK,unknown,unknown,2021-02-26,2021-02-26T21:52:49+00:00,54.91181,13.278617
244519000_2021-02-26T21-52-57_00-00_54.85126_13.03752,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-26,2021-02-26T21:52:57+00:00,54.851265,13.037518
375056000_2021-02-27T00-40-15_00-00_55.18152_13.92909,375056000,9173197,VC,cargo ship,under way using engine,KLAIPEDA,unknown,unknown,2021-02-27,2021-02-27T00:40:15+00:00,55.18152,13.929092
255805882_2021-02-27T02-20-04_00-00_54.95414_13.78245,255805882,9053828,XM,cargo ship,under way using engine,RIGA,unknown,unknown,2021-02-27,2021-02-27T02:20:04+00:00,54.954145,13.78245
266232000_2021-02-27T05-00-05_00-00_54.81989_13.14030,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T05:00:05+00:00,54.819887,13.140297
266232000_2021-02-27T05-10-10_00-00_54.83468_13.22125,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T05:10:10+00:00,54.834678,13.221252
266232000_2021-02-27T05-35-59_00-00_54.87202_13.42755,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T05:35:59+00:00,54.872023,13.427552
266232000_2021-02-27T05-46-47_00-00_54.88563_13.51582,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T05:46:47+00:00,54.885628,13.515822
266232000_2021-02-27T05-50-34_00-00_54.88882_13.54737,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T05:50:34+00:00,54.888817,13.547368
266232000_2021-02-27T06-23-04_00-00_54.94291_13.80487,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T06:23:04+00:00,54.942915,13.804875
266232000_2021-02-27T06-33-54_00-00_54.96128_13.89107,266232000,9334959,SE,cargo ship,under way using engine,OULU,unknown,unknown,2021-02-27,2021-02-27T06:33:54+00:00,54.961277,13.89107
218858000_2021-02-27T06-59-37_00-00_54.65142_13.10151,218858000,9218222,DE,cargo ship,under way using engine,DEBUM,unknown,unknown,2021-02-27,2021-02-27T06:59:37+00:00,54.651417,13.101507
357400000_2021-02-27T11-52-42_00-00_55.06299_13.98100,357400000,9675561,PA,cargo ship,under way using engine,SANTOS,unknown,unknown,2021-02-27,2021-02-27T11:52:42+00:00,55.062987,13.981003
215584000_2021-02-27T12-20-07_00-00_54.75782_13.33867,215584000,9317676,MT,tanker,under way using engine,GDANSK,unknown,unknown,2021-02-27,2021-02-27T12:20:07+00:00,54.757823,13.33867
209239000_2021-02-27T13-00-06_00-00_54.77531_13.04658,209239000,9006277,CY,cargo ship,under way using engine,DE FLF,unknown,unknown,2021-02-27,2021-02-27T13:00:06+00:00,54.775307,13.046575
538009252_2021-02-27T16-05-58_00-00_54.78292_13.11492,538009252,9337004,MH,tanker,under way using engine,SKAGEN,unknown,unknown,2021-02-27,2021-02-27T16:05:58+00:00,54.782925,13.114925
314445000_2021-02-27T16-17-19_00-00_54.93613_13.44980,314445000,9298387,BB,tanker,under way using engine,LA PALLICE,unknown,unknown,2021-02-27,2021-02-27T16:17:19+00:00,54.936133,13.449798
244150212_2021-02-27T21-26-42_00-00_54.53728_13.78275,244150212,9258985,NL,cargo ship,under way using engine,SEGOT,unknown,unknown,2021-02-27,2021-02-27T21:26:42+00:00,54.537278,13.782755
235059487_2021-02-27T21-30-01_00-00_54.84580_13.04695,235059487,9357597,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-27,2021-02-27T21:30:01+00:00,54.845795,13.046952
218667000_2021-02-28T02-00-54_00-00_54.86039_13.01399,218667000,9518232,DE,cargo ship,under way using engine,ROSTOCK,unknown,unknown,2021-02-28,2021-02-28T02:00:54+00:00,54.860392,13.013987
636019352_2021-02-28T02-40-51_00-00_54.92423_13.61527,636019352,9704764,LR,cargo ship,under way using engine,RULED,unknown,unknown,2021-02-28,2021-02-28T02:40:51+00:00,54.924233,13.615267
636019352_2021-02-28T03-14-11_00-00_54.95873_13.82213,636019352,9704764,LR,cargo ship,under way using engine,RULED,unknown,unknown,2021-02-28,2021-02-28T03:14:11+00:00,54.958733,13.822127
210605000_2021-02-28T04-20-39_00-00_54.83507_13.15578,210605000,9129469,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-02-28,2021-02-28T04:20:39+00:00,54.835067,13.155783
577238000_2021-02-28T05-54-38_00-00_54.74757_13.25016,577238000,9799757,VU,cargo ship,under way using engine,LT KLJ,unknown,unknown,2021-02-28,2021-02-28T05:54:38+00:00,54.747573,13.25016
538008738_2021-02-28T07-03-25_00-00_54.81889_13.09181,538008738,9522958,MH,cargo ship,under way using engine,RU LED,unknown,unknown,2021-02-28,2021-02-28T07:03:25+00:00,54.818887,13.091805
314462000_2021-02-28T11-12-40_00-00_54.71118_13.80557,314462000,9370082,BB,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-02-28,2021-02-28T11:12:40+00:00,54.71118,13.805575
209662000_2021-02-28T13-10-02_00-00_54.99424_13.73881,209662000,9167320,CY,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-28,2021-02-28T13:10:02+00:00,54.994242,13.738808
209662000_2021-02-28T14-08-42_00-00_54.93204_13.42932,209662000,9167320,CY,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-02-28,2021-02-28T14:08:42+00:00,54.932037,13.429323
215506000_2021-02-28T18-20-15_00-00_54.57140_13.79868,215506000,9410143,MT,tanker,under way using engine,STENUNGSUND,unknown,unknown,2021-02-28,2021-02-28T18:20:15+00:00,54.5714,13.798683
210803000_2021-02-28T18-30-44_00-00_54.89670_13.62100,210803000,9374727,CY,cargo ship,not available,GDANSK,unknown,unknown,2021-02-28,2021-02-28T18:30:44+00:00,54.8967,13.621
215506000_2021-02-28T19-01-35_00-00_54.68180_13.68042,215506000,9410143,MT,tanker,under way using engine,STENUNGSUND,unknown,unknown,2021-02-28,2021-02-28T19:01:35+00:00,54.6818,13.680417
305575000_2021-03-01T06-09-11_00-00_54.77692_13.13680,305575000,9412529,AG,cargo ship,under way using engine,HAMBURG VIA NOK,unknown,unknown,2021-03-01,2021-03-01T06:09:11+00:00,54.776918,13.136802
244130641_2021-03-01T08-23-08_00-00_55.03497_13.75064,244130641,9374674,NL,cargo ship,under way using engine,BRAKE,unknown,unknown,2021-03-01,2021-03-01T08:23:08+00:00,55.034968,13.750637
244130641_2021-03-01T09-21-37_00-00_54.97499_13.47825,244130641,9374674,NL,cargo ship,under way using engine,BRAKE,unknown,unknown,2021-03-01,2021-03-01T09:21:37+00:00,54.974992,13.478248
566699000_2021-03-01T14-27-49_00-00_55.03501_13.80504,566699000,9464039,SG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-01,2021-03-01T14:27:49+00:00,55.035012,13.805042
566699000_2021-03-01T15-00-00_00-00_54.98888_13.62123,566699000,9464039,SG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-01,2021-03-01T15:00:00+00:00,54.988878,13.62123
566699000_2021-03-01T15-14-59_00-00_54.96985_13.53333,566699000,9464039,SG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-01,2021-03-01T15:14:59+00:00,54.969853,13.533327
566699000_2021-03-01T16-13-41_00-00_54.88651_13.19581,566699000,9464039,SG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-01,2021-03-01T16:13:41+00:00,54.886507,13.195812
245184000_2021-03-01T19-26-12_00-00_55.21792_13.38335,245184000,9357511,NL,cargo ship,under way using engine,KLAIPEDA,unknown,unknown,2021-03-01,2021-03-01T19:26:12+00:00,55.217917,13.383345
273212470_2021-03-01T20-10-24_00-00_54.65735_13.67997,273212470,9272412,RU,cargo ship,restricted manoeuvrability,MUKRAN,unknown,unknown,2021-03-01,2021-03-01T20:10:24+00:00,54.657348,13.679973
273326000_2021-03-02T00-34-47_00-00_54.66919_13.63686,273326000,8628133,RU,cargo ship,under way using engine,POLICE,unknown,unknown,2021-03-02,2021-03-02T00:34:47+00:00,54.669192,13.636862
244830834_2021-03-02T04-46-32_00-00_55.05722_13.23722,244830834,9229075,NL,cargo ship,under way using engine,DEMUK,unknown,unknown,2021-03-02,2021-03-02T04:46:32+00:00,55.057217,13.23722
211284350_2021-03-02T06-10-04_00-00_55.25657_13.20101,211284350,9173317,DE,cargo ship,under way using engine,SEVAG,unknown,unknown,2021-03-02,2021-03-02T06:10:04+00:00,55.256568,13.201012
255806346_2021-03-02T10-46-58_00-00_54.78278_13.52536,255806346,9440576,XM,cargo ship,under way using engine,PLGDY,unknown,unknown,2021-03-02,2021-03-02T10:46:58+00:00,54.782775,13.525363
209968000_2021-03-02T12-15-30_00-00_55.19370_13.69668,209968000,9111125,CY,cargo ship,under way using engine,KALMAR,unknown,unknown,2021-03-02,2021-03-02T12:15:30+00:00,55.1937,13.696683
636012896_2021-03-02T15-20-01_00-00_55.18348_13.76545,636012896,9322956,LR,tanker,under way using engine,DK KAL EE TLL,unknown,unknown,2021-03-02,2021-03-02T15:20:01+00:00,55.183482,13.76545
314455000_2021-03-02T17-47-30_00-00_54.92730_13.35827,314455000,9229130,BB,cargo ship,under way using engine,GBIMM,unknown,unknown,2021-03-02,2021-03-02T17:47:30+00:00,54.9273,13.358267
314220000_2021-03-03T03-50-04_00-00_54.74487_13.30780,314220000,9005742,BB,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-03-03,2021-03-03T03:50:04+00:00,54.74487,13.307803
310223000_2021-03-03T08-32-04_00-00_54.88439_13.44845,310223000,9165358,BM,cargo ship,under way using engine,RULED,unknown,unknown,2021-03-03,2021-03-03T08:32:04+00:00,54.884385,13.448453
246843000_2021-03-03T09-20-03_00-00_55.25377_13.39947,246843000,9526100,NL,cargo ship,under way using engine,DK CPH PEC 696,unknown,unknown,2021-03-03,2021-03-03T09:20:03+00:00,55.253767,13.399467
314433000_2021-03-03T18-25-32_00-00_54.92066_13.37756,314433000,8713653,BB,cargo ship,under way using engine,HUNDESTED,unknown,unknown,2021-03-03,2021-03-03T18:25:32+00:00,54.920658,13.377563
538005278_2021-03-03T20-20-05_00-00_54.88031_13.13918,538005278,9673850,MH,cargo ship,under way using engine,DK GFH,unknown,unknown,2021-03-03,2021-03-03T20:20:05+00:00,54.88031,13.139185
256416000_2021-03-03T20-56-52_00-00_54.88200_13.20581,256416000,9381873,MT,cargo ship,under way using engine,GIBRALTAR,unknown,unknown,2021-03-03,2021-03-03T20:56:52+00:00,54.882003,13.205812
235094204_2021-03-03T22-30-05_00-00_55.25505_13.21332,235094204,9191931,GB,cargo ship,under way using engine,FRFEC,unknown,unknown,2021-03-03,2021-03-03T22:30:05+00:00,55.25505,13.213317
311042700_2021-03-03T23-41-53_00-00_55.21180_13.23053,311042700,9437529,BS,cargo ship,under way using engine,LV RIX,unknown,unknown,2021-03-03,2021-03-03T23:41:53+00:00,55.211802,13.230533
273354040_2021-03-03T23-59-41_00-00_55.23477_13.92585,273354040,9368259,RU,cargo ship,under way using engine,DK FDV,unknown,unknown,2021-03-03,2021-03-03T23:59:41+00:00,55.234772,13.925847
212575000_2021-03-04T04-02-48_00-00_55.23913_13.95255,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:02:48+00:00,55.239127,13.952552
212575000_2021-03-04T04-17-48_00-00_55.24133_13.88017,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:17:48+00:00,55.241333,13.880167
212575000_2021-03-04T04-20-07_00-00_55.24183_13.86883,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:20:07+00:00,55.24183,13.868833
212575000_2021-03-04T04-39-57_00-00_55.24617_13.77250,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:39:57+00:00,55.246167,13.7725
212575000_2021-03-04T04-40-07_00-00_55.24617_13.77167,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:40:07+00:00,55.246167,13.771667
377085000_2021-03-04T04-50-05_00-00_54.73785_13.21239,377085000,6808090,VC,cargo ship,moored,NAESTVED,unknown,unknown,2021-03-04,2021-03-04T04:50:05+00:00,54.737847,13.212387
212575000_2021-03-04T04-50-07_00-00_55.24717_13.72283,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T04:50:07+00:00,55.247167,13.722833
212575000_2021-03-04T05-00-08_00-00_55.24784_13.67383,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T05:00:08+00:00,55.247837,13.673833
212575000_2021-03-04T05-22-28_00-00_55.24766_13.56433,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T05:22:28+00:00,55.247663,13.564333
212575000_2021-03-04T05-36-37_00-00_55.24733_13.49467,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T05:36:37+00:00,55.24733,13.494667
212575000_2021-03-04T05-40-17_00-00_55.24766_13.47650,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T05:40:17+00:00,55.247663,13.476498
230604000_2021-03-04T05-40-20_00-00_55.19360_13.60872,230604000,8420713,FI,cargo ship,under way using engine,KLAIPEDA,unknown,unknown,2021-03-04,2021-03-04T05:40:20+00:00,55.1936,13.608717
212575000_2021-03-04T05-57-58_00-00_55.25183_13.38866,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T05:57:58+00:00,55.25183,13.388665
212575000_2021-03-04T06-00-08_00-00_55.25234_13.37783,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:00:08+00:00,55.252337,13.377833
212575000_2021-03-04T06-18-57_00-00_55.25492_13.28417,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:18:57+00:00,55.254917,13.284172
212575000_2021-03-04T06-20-06_00-00_55.25500_13.27850,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:20:06+00:00,55.254997,13.278498
212575000_2021-03-04T06-32-57_00-00_55.25617_13.21450,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:32:57+00:00,55.25617,13.2145
212575000_2021-03-04T06-47-18_00-00_55.25733_13.14367,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:47:18+00:00,55.257333,13.143667
212575000_2021-03-04T06-50-06_00-00_55.25767_13.13017,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T06:50:06+00:00,55.257667,13.130167
212575000_2021-03-04T07-08-48_00-00_55.26100_13.03967,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T07:08:48+00:00,55.261003,13.039667
212575000_2021-03-04T07-10-08_00-00_55.26117_13.03317,212575000,9143788,CY,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-03-04,2021-03-04T07:10:08+00:00,55.261167,13.033167
538006871_2021-03-04T08-23-53_00-00_54.88974_13.19857,538006871,9737113,MH,cargo ship,under way using engine,SKAGEN,unknown,unknown,2021-03-04,2021-03-04T08:23:53+00:00,54.889743,13.198575
230984000_2021-03-04T08-31-13_00-00_54.93620_13.35191,230984000,9354325,FI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-04,2021-03-04T08:31:13+00:00,54.936203,13.351905
230984000_2021-03-04T09-14-06_00-00_54.86617_13.06470,230984000,9354325,FI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-04,2021-03-04T09:14:06+00:00,54.866172,13.0647
305391000_2021-03-04T13-12-28_00-00_55.23840_13.59230,305391000,9142643,AG,cargo ship,under way using engine,GHENT,unknown,unknown,2021-03-04,2021-03-04T13:12:28+00:00,55.238398,13.592305
255805955_2021-03-04T13-38-02_00-00_54.86140_13.31573,255805955,9101144,XM,cargo ship,under way using engine,SODERTALJE VIA NOK,unknown,unknown,2021-03-04,2021-03-04T13:38:02+00:00,54.861395,13.315733
636092141_2021-03-04T18-09-26_00-00_54.75105_13.75907,636092141,9365245,LR,tanker,under way using engine,HAMBURG,unknown,unknown,2021-03-04,2021-03-04T18:09:26+00:00,54.75105,13.759075
209275000_2021-03-04T18-20-03_00-00_55.20713_13.45704,209275000,9819882,CY,tanker,under way using engine,VISBY,unknown,unknown,2021-03-04,2021-03-04T18:20:03+00:00,55.207127,13.457037
377455000_2021-03-04T20-47-21_00-00_54.67186_13.92408,377455000,7823334,VC,cargo ship,under way using engine,DEREN,unknown,unknown,2021-03-04,2021-03-04T20:47:21+00:00,54.67186,13.924075
266232000_2021-03-04T22-37-57_00-00_55.01555_13.85421,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-04,2021-03-04T22:37:57+00:00,55.015553,13.85421
266232000_2021-03-04T23-50-21_00-00_54.91327_13.37567,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-04,2021-03-04T23:50:21+00:00,54.913267,13.375672
266232000_2021-03-05T00-14-15_00-00_54.89401_13.20877,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-05,2021-03-05T00:14:15+00:00,54.894008,13.208775
266232000_2021-03-05T00-28-21_00-00_54.87547_13.11529,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-05,2021-03-05T00:28:21+00:00,54.875472,13.115293
266232000_2021-03-05T00-36-03_00-00_54.86538_13.06432,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-05,2021-03-05T00:36:03+00:00,54.86538,13.06432
266232000_2021-03-05T00-41-57_00-00_54.85758_13.02501,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-03-05,2021-03-05T00:41:57+00:00,54.857578,13.025007
273310900_2021-03-05T01-50-09_00-00_54.73644_13.08005,273310900,8873336,RU,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-03-05,2021-03-05T01:50:09+00:00,54.73644,13.080047
219018765_2021-03-05T06-00-00_00-00_54.79697_13.25335,219018765,9619933,DK,cargo ship,under way using engine,PLGDN DEBRV,unknown,unknown,2021-03-05,2021-03-05T06:00:00+00:00,54.796967,13.25335
257943000_2021-03-05T09-40-08_00-00_55.10915_13.60603,257943000,9034494,NO,cargo ship,under way using engine,HULL UK,unknown,unknown,2021-03-05,2021-03-05T09:40:08+00:00,55.10915,13.606033
246169000_2021-03-05T10-14-44_00-00_54.69579_13.54138,246169000,9195652,NL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-03-05,2021-03-05T10:14:44+00:00,54.695785,13.541382
255806303_2021-03-05T10-14-46_00-00_54.77517_13.01151,255806303,9327059,XM,tanker,under way using engine,BE ANR LT KLJ,unknown,unknown,2021-03-05,2021-03-05T10:14:46+00:00,54.775165,13.011515
212123000_2021-03-05T10-39-03_00-00_54.87928_13.16951,212123000,9390305,CY,tanker,under way using engine,FI RAA DK NBG,unknown,unknown,2021-03-05,2021-03-05T10:39:03+00:00,54.879278,13.169508
